3.7371370126493275	0
4.764835990499705	1
5.791487987153232	2
6.8155580083839595	3
7.7671760227531195	4
8.680388971697539	5
9.593627008143812	6
10.506774007808417	7
11.419932008720934	8
36.33915999671444	9
37.25337999640033	10
38.16609102068469	11
39.07965699909255	12
39.99575902707875	13
40.90888099744916	14
41.822006984148175	15
42.7350890240632	16
59.65337000088766	17
60.56721898494288	18
61.48045201553032	19
62.39357101731002	20
63.306669995654374	21
64.22260199906304	22
65.14410499949008	23
66.05729897273704	24
66.97044300381094	25
83.88733002357185	26
84.80065100593492	27
85.71376302279532	28
86.62690297933295	29
87.53998798783869	30
88.4556689998135	31
89.36885598814115	32
90.28197900624946	33
91.19512001052499	34
108.1120659946464	35
109.02547801379114	36
109.99258497031406	37
110.90621998300776	38
111.82311997981742	39
112.73637798149139	40
113.64946898538619	41
114.56260102568194	42
115.4757000040263	43
132.393168983981	44
133.30625399248675	45
134.21937997918576	46
135.13252598932013	47
136.04831602424383	48
136.96149998577312	49
137.87463097833097	50
138.78783700056374	51
155.7047640089877	52
156.6181220114231	53
157.53127000061795	54
158.44438201747835	55
159.35754601377994	56
160.27331299846992	57
161.19235497899354	58
162.10488800425082	59
163.01800997462124	60
179.93750399909914	61
180.85208197589964	62
181.7823859746568	63
182.69714299822226	64
183.61581698991358	65
184.52909699408337	66
185.44226099038497	67
186.35537300724536	68
187.26848700316623	69
204.18622699799016	70
205.09990700520575	71
206.01307397009805	72
206.92618301836774	73
207.84196100430563	74
208.76482198946178	75
209.6781390137039	76
210.59129701461643	77
211.5132400067523	78
228.4392209840007	79
229.35264301486313	80
230.2657809923403	81
231.17890302091837	82
232.09468502318487	83
233.0078529776074	84
233.92099799821153	85
234.83411100460216	86
251.75130099523813	87
252.66483501764014	88
253.577966010198	89
254.49108600150794	90
255.40417298907414	91
256.3297749729827	92
257.24888301920146	93
258.1621179706417	94
259.0752689866349	95
276.2556920060888	96
277.1853349986486	97
278.1311349826865	98
279.0799789945595	99
