6.952701020054519	0
7.889548025559634	1
8.866555988788605	2
9.83731698943302	3
10.742771031800658	4
11.643214034847915	5
12.579661037307233	6
13.487279997207224	7
14.392476005014032	8
15.326938999351114	9
16.23255101731047	10
17.137693997938186	11
18.04609503597021	12
18.951267993543297	13
19.856386992614716	14
20.76153998496011	15
29.669982031919062	16
30.575263022910804	17
31.480358040425926	18
32.38545299973339	19
33.292660024017096	20
34.19310902245343	21
35.09822301566601	22
36.999572010245174	23
40.29403702588752	24
43.58738800510764	25
45.700361020863056	26
46.60564003279433	27
47.51077201217413	28
48.41116798343137	29
53.319856990128756	30
54.22044004080817	31
55.121592013165355	32
56.03101704036817	33
56.931607017759234	34
57.835402025375515	35
58.73624503146857	36
59.63690299540758	37
60.53785199765116	38
61.44156202208251	39
62.34204804059118	40
63.24273900827393	41
64.14532201597467	42
65.04586199298501	43
65.94858999596909	44
66.84912100899965	45
67.75024603120983	46
68.65101703442633	47
73.55508103501052	48
74.45564400404692	49
75.35610802005976	50
76.25778601504862	51
77.17365602729842	52
78.11097003286704	53
79.01306700659916	54
79.91373899858445	55
80.8154339902103	56
81.72447403194383	57
82.62985100736842	58
83.53498001815751	59
84.44009901722893	60
85.34779801266268	61
86.24825003789738	62
87.15338003821671	63
88.06465700035915	64
88.96985702449456	65
99.12637301022187	66
102.42259403457865	67
105.72557500563562	68
109.0266170212999	69
112.31976404087618	70
119.52474399004132	71
120.4301260295324	72
121.3384690345265	73
122.23893799819052	74
123.1393149937503	75
124.03971399180591	76
124.94484399212524	77
125.85223198402673	78
126.75265601137653	79
127.65776802552864	80
128.56289703631774	81
129.47014503879473	82
130.370580998715	83
131.2756860279478	84
132.18081201193854	85
133.0859190202318	86
137.99417502013966	87
138.91017698915675	88
139.81570303440094	89
140.71614400018007	90
141.62438199855387	91
142.529567994643	92
143.43469898449257	93
144.34184099081904	94
145.24909702595323	95
146.14946203073487	96
147.05459302058443	97
147.95972302090377	98
148.8648360245861	99
